customer_id,signup_date,acquisition_channel,region,loyalty_member,spend_propensity,initial_orders_estimate,high_value_flag
CUST105201,22-09-2024,paid_search,central,1,1.3382,4,0
CUST105202,24-09-2024,organic_search,west,0,0.0193,1,0
CUST105203,18-12-2024,organic_search,west,0,2.6015,7,0
CUST105204,24-12-2024,organic_search,east,1,1.4865,4,0
CUST105205,12-11-2024,social,north,0,0.5012,1,0
CUST105206,18-02-2024,email,central,0,0.4845,1,0
CUST105207,09-08-2024,referral,central,0,0.1086,1,0
CUST105208,04-12-2024,paid_search,north,1,1.6937,5,0
CUST105209,07-01-2025,social,west,0,1.4637,4,0
CUST105210,07-05-2024,email,south,1,0.9949,2,0
CUST105211,03-09-2024,organic_search,north,0,0.107,1,0
CUST105212,26-06-2024,social,central,0,0.3043,1,0
CUST105213,05-12-2024,paid_search,north,0,0.6142,1,0
CUST105214,12-12-2024,organic_search,west,0,0.3092,1,0
CUST105215,24-11-2024,paid_search,east,0,0.5691,1,0
CUST105216,16-07-2024,organic_search,east,0,0.2561,1,0
CUST105217,17-03-2024,social,south,0,0.4302,1,0
CUST105218,12-10-2024,organic_search,south,0,1.0564,3,0
CUST105219,09-11-2024,organic_search,west,0,2.229,6,0
CUST105220,28-01-2024,organic_search,south,0,0.4862,1,0
CUST105221,06-01-2024,email,east,0,7.0641,21,1
CUST105222,25-11-2024,paid_search,west,0,0.1448,1,0
CUST105223,21-03-2024,social,west,0,0.7783,2,0
CUST105224,15-09-2024,social,west,0,2.5473,7,0
CUST105225,28-08-2024,paid_search,north,0,0.0283,1,0
CUST105226,10-09-2024,organic_search,south,0,0.3114,1,0
CUST105227,25-03-2024,social,central,1,0.8528,2,0
CUST105228,08-02-2024,organic_search,east,0,0.7617,2,0
CUST105229,08-09-2024,organic_search,south,0,1.1383,3,0
CUST105230,13-06-2024,social,east,0,0.3571,1,0
CUST105231,03-05-2024,organic_search,south,0,0.0729,1,0
CUST105232,18-06-2024,organic_search,central,0,2.0374,6,0
CUST105233,22-05-2024,paid_search,east,0,0.6092,1,0
CUST105234,26-01-2024,paid_search,central,0,0.6217,1,0
CUST105235,16-09-2024,social,east,0,17.3569,52,1
CUST105236,24-04-2024,social,north,0,0.386,1,0
CUST105237,08-10-2024,social,north,0,2.2733,6,0
CUST105238,25-11-2024,social,east,0,3.6595,10,0
CUST105239,12-07-2024,organic_search,east,0,0.2767,1,0
CUST105240,25-07-2024,organic_search,central,1,0.7216,2,0
CUST105241,30-04-2024,paid_search,west,0,4.586,13,0
CUST105242,10-02-2024,organic_search,east,0,2.0112,6,0
CUST105243,23-08-2024,referral,south,1,0.3623,1,0
CUST105244,15-08-2024,email,south,0,1.5997,4,0
CUST105245,20-10-2024,organic_search,south,0,3.5407,10,0
CUST105246,17-08-2024,organic_search,north,0,1.8347,5,0
CUST105247,15-02-2024,organic_search,central,1,2.3984,7,0
CUST105248,12-09-2024,organic_search,north,0,7.3933,22,1
CUST105249,16-08-2024,organic_search,south,0,2.3429,7,0
CUST105250,10-06-2024,paid_search,east,0,0.1801,1,0
CUST105251,01-03-2024,email,south,1,1.2461,3,0
CUST105252,11-09-2024,social,east,0,1.3163,3,0
CUST105253,16-01-2025,organic_search,central,0,0.5784,1,0
CUST105254,30-11-2024,paid_search,west,1,0.0831,1,0
CUST105255,10-01-2024,paid_search,east,0,0.974,2,0
CUST105256,22-02-2024,email,north,0,0.3197,1,0
CUST105257,25-07-2024,email,south,0,0.4819,1,0
CUST105258,30-07-2024,email,south,0,0.5003,1,0
CUST105259,19-01-2024,paid_search,south,1,6.8331,20,1
CUST105260,12-10-2024,social,east,0,0.3564,1,0
CUST105261,08-10-2024,organic_search,central,0,1.7173,5,0
CUST105262,01-01-2024,social,east,0,0.0546,1,0
CUST105263,16-02-2024,organic_search,north,0,4.5271,13,0
CUST105264,05-11-2024,paid_search,south,1,0.7694,2,0
CUST105265,12-11-2024,social,east,0,0.9909,2,0
CUST105266,22-11-2024,organic_search,south,0,1.6608,4,0
CUST105267,04-06-2024,organic_search,north,0,1.4352,4,0
CUST105268,17-09-2024,organic_search,west,1,1.4313,4,0
CUST105269,14-10-2024,organic_search,west,0,0.5662,1,0
CUST105270,15-04-2024,organic_search,west,0,1.3,3,0
CUST105271,01-12-2024,organic_search,south,0,0.6759,2,0
CUST105272,09-12-2024,organic_search,east,0,0.0693,1,0
CUST105273,21-08-2024,organic_search,south,0,2.2089,6,0
CUST105274,23-06-2024,referral,central,0,2.2088,6,0
CUST105275,05-07-2024,organic_search,east,0,0.3899,1,0
CUST105276,28-01-2024,organic_search,north,0,2.4523,7,0
CUST105277,24-04-2024,paid_search,west,0,1.4188,4,0
CUST105278,20-08-2024,email,east,1,0.5122,1,0
CUST105279,18-06-2024,social,east,0,0.4027,1,0
CUST105280,13-10-2024,organic_search,west,1,22.1676,66,1
CUST105281,13-11-2024,social,north,0,1.247,3,0
CUST105282,03-11-2024,social,south,0,0.4761,1,0
CUST105283,30-08-2024,social,south,1,6.1631,18,1
CUST105284,01-01-2025,social,east,0,0.8475,2,0
CUST105285,02-12-2024,email,west,0,0.7435,2,0
CUST105286,05-07-2024,email,central,1,1.0348,3,0
CUST105287,01-01-2025,social,north,0,0.7714,2,0
CUST105288,19-08-2024,paid_search,south,0,1.0636,3,0
CUST105289,28-02-2024,social,north,0,2.3813,7,0
CUST105290,19-02-2024,email,north,0,5.0004,15,0
CUST105291,03-12-2024,organic_search,north,0,1.2354,3,0
CUST105292,23-04-2024,referral,west,0,2.6286,7,0
CUST105293,02-01-2024,organic_search,west,0,1.9548,5,0
CUST105294,23-06-2024,paid_search,west,0,0.3496,1,0
CUST105295,30-06-2024,email,east,0,2.7017,8,0
CUST105296,20-11-2024,organic_search,west,0,0.0734,1,0
CUST105297,29-05-2024,paid_search,east,0,0.4004,1,0
CUST105298,07-10-2024,organic_search,south,0,1.0215,3,0
CUST105299,24-09-2024,paid_search,south,0,0.7485,2,0
CUST105300,10-07-2024,organic_search,south,0,0.7818,2,0
CUST105301,25-12-2024,paid_search,south,0,1.5842,4,0
CUST105302,24-02-2024,paid_search,south,0,0.2165,1,0
CUST105303,24-01-2024,referral,west,1,4.0216,12,1
CUST105304,25-03-2024,referral,central,0,0.5753,1,0
CUST105305,09-09-2024,organic_search,west,0,2.9926,8,1
CUST105306,12-03-2024,social,central,0,0.4831,1,0
CUST105307,02-01-2025,organic_search,west,0,0.9208,2,0
CUST105308,15-01-2025,organic_search,south,1,0.5984,1,0
CUST105309,04-01-2025,organic_search,north,1,1.1268,3,0
CUST105310,28-07-2024,referral,central,0,0.2029,1,0
CUST105311,24-02-2024,email,north,0,0.5119,1,0
CUST105312,10-05-2024,organic_search,south,1,0.0708,1,0
CUST105313,08-11-2024,organic_search,central,1,0.9116,2,0
CUST105314,10-04-2024,organic_search,north,0,3.2883,9,0
CUST105315,06-04-2024,paid_search,west,0,0.047,1,0
CUST105316,02-03-2024,social,south,0,6.4663,19,1
CUST105317,20-07-2024,organic_search,west,1,1.4921,4,0
CUST105318,20-04-2024,email,west,0,0.2397,1,0
CUST105319,22-08-2024,organic_search,south,0,0.3189,1,0
CUST105320,07-04-2024,email,central,0,0.2251,1,0
CUST105321,01-01-2025,social,east,0,0.353,1,0
CUST105322,22-06-2024,paid_search,east,0,0.6998,2,0
CUST105323,25-02-2024,email,south,1,0.4626,1,0
CUST105324,31-07-2024,email,east,0,0.4603,1,0
CUST105325,24-01-2024,organic_search,north,0,1.6465,4,0
CUST105326,20-11-2024,organic_search,central,0,1.6142,4,0
CUST105327,10-12-2024,email,west,0,1.5932,4,0
CUST105328,28-10-2024,organic_search,west,0,0.8371,2,0
CUST105329,04-03-2024,organic_search,south,0,0.3943,1,0
CUST105330,18-08-2024,paid_search,west,0,0.5293,1,0
CUST105331,22-08-2024,email,north,0,0.3823,1,0
CUST105332,03-12-2024,email,north,0,0.8721,2,0
CUST105333,28-10-2024,email,south,0,2.7803,8,0
CUST105334,15-09-2024,paid_search,west,1,0.3348,1,0
CUST105335,09-03-2024,organic_search,east,1,0.6141,1,0
CUST105336,12-09-2024,social,east,0,1.0645,3,0
CUST105337,03-01-2024,email,central,0,1.8624,5,0
CUST105338,28-09-2024,organic_search,south,1,0.2921,1,0
CUST105339,11-01-2025,organic_search,central,0,0.3289,1,0
CUST105340,25-01-2024,organic_search,east,0,2.1643,6,0
CUST105341,10-10-2024,social,east,1,0.0837,1,0
CUST105342,09-08-2024,email,east,0,0.93,2,0
CUST105343,26-10-2024,social,central,0,1.9694,5,0
CUST105344,04-09-2024,referral,south,1,2.5478,7,0
CUST105345,17-09-2024,organic_search,north,0,0.0128,1,0
CUST105346,31-03-2024,email,north,0,0.4615,1,0
CUST105347,20-12-2024,email,east,0,0.2974,1,0
CUST105348,23-10-2024,organic_search,south,0,0.8394,2,0
CUST105349,29-03-2024,referral,south,0,1.002,3,0
CUST105350,09-01-2025,organic_search,west,0,8.3971,25,1
CUST105351,06-03-2024,email,west,1,0.719,2,0
CUST105352,23-02-2024,email,central,0,0.8018,2,0
CUST105353,17-07-2024,email,west,0,0.535,1,0
CUST105354,02-12-2024,social,central,0,0.1598,1,0
CUST105355,03-11-2024,organic_search,north,0,0.3614,1,0
CUST105356,06-11-2024,paid_search,east,0,0.2837,1,0
CUST105357,13-06-2024,paid_search,south,1,1.6156,4,0
CUST105358,15-09-2024,email,north,1,0.7893,2,0
CUST105359,15-07-2024,email,north,0,0.3513,1,0
CUST105360,02-08-2024,email,central,0,0.6716,2,0
CUST105361,07-11-2024,organic_search,east,0,0.247,1,0
CUST105362,20-12-2024,email,central,0,0.2047,1,0
CUST105363,07-05-2024,email,north,0,1.9657,5,0
CUST105364,20-05-2024,email,south,0,2.897,8,0
CUST105365,22-07-2024,organic_search,west,1,0.0834,1,0
CUST105366,24-06-2024,organic_search,central,0,1.4477,4,0
CUST105367,30-05-2024,organic_search,north,0,0.6039,1,0
CUST105368,19-08-2024,social,west,0,0.4926,1,0
CUST105369,09-03-2024,social,west,0,1.1693,3,0
CUST105370,11-03-2024,referral,north,0,0.3096,1,0
CUST105371,30-07-2024,paid_search,east,0,0.0208,1,0
CUST105372,04-11-2024,organic_search,north,0,0.2408,1,0
CUST105373,24-12-2024,social,south,0,0.2045,1,0
CUST105374,19-09-2024,email,west,0,0.0346,1,0
CUST105375,02-06-2024,email,south,0,0.3876,1,0
CUST105376,25-12-2024,email,central,0,0.6434,1,0
CUST105377,07-10-2024,paid_search,west,0,1.3312,3,0
CUST105378,09-06-2024,social,east,0,2.3641,7,0
CUST105379,30-12-2024,email,north,0,0.2163,1,0
CUST105380,12-01-2025,paid_search,central,0,0.2622,1,0
CUST105381,10-10-2024,organic_search,south,0,2.218,6,0
CUST105382,19-11-2024,organic_search,central,0,0.2291,1,0
CUST105383,21-04-2024,organic_search,east,0,2.114,6,0
CUST105384,12-04-2024,social,north,0,0.5926,1,0
CUST105385,17-04-2024,organic_search,central,0,2.7242,8,0
CUST105386,15-11-2024,organic_search,south,0,0.5244,1,0
CUST105387,31-12-2024,organic_search,central,1,0.1956,1,0
CUST105388,28-05-2024,social,north,0,0.7964,2,0
CUST105389,17-12-2024,paid_search,central,1,5.3161,15,1
CUST105390,25-06-2024,social,south,0,1.0092,3,0
CUST105391,10-12-2024,organic_search,north,0,0.5302,1,0
CUST105392,08-03-2024,organic_search,east,1,0.0498,1,0
CUST105393,29-12-2024,paid_search,east,0,0.9854,2,0
CUST105394,28-11-2024,organic_search,west,0,2.7035,8,0
CUST105395,01-04-2024,organic_search,central,0,3.1596,9,0
CUST105396,14-09-2024,organic_search,south,0,0.9085,2,0
CUST105397,04-10-2024,email,central,0,0.0201,1,0
CUST105398,21-12-2024,social,north,0,0.1121,1,0
CUST105399,22-11-2024,organic_search,west,1,1.7957,5,0
CUST105400,14-06-2024,organic_search,south,0,1.7705,5,1
CUST105401,29-12-2024,referral,central,1,2.9191,8,0
CUST105402,29-02-2024,social,south,1,0.8296,2,0
CUST105403,29-06-2024,paid_search,north,0,1.9938,5,0
CUST105404,14-10-2024,social,west,0,1.7423,5,0
CUST105405,02-09-2024,email,south,1,0.8902,2,0
CUST105406,25-10-2024,email,north,1,1.5308,4,0
CUST105407,19-10-2024,paid_search,east,0,0.1343,1,0
CUST105408,07-12-2024,paid_search,south,0,1.0194,3,0
CUST105409,29-12-2024,organic_search,west,0,3.0672,9,0
CUST105410,01-08-2024,email,south,0,0.1767,1,0
CUST105411,11-12-2024,social,south,0,8.1765,24,1
CUST105412,30-09-2024,organic_search,north,0,0.3868,1,0
CUST105413,26-05-2024,email,central,0,1.6988,5,0
CUST105414,04-08-2024,email,central,0,7.1683,21,1
CUST105415,07-01-2024,referral,south,0,2.606,7,0
CUST105416,24-09-2024,email,west,0,1.2446,3,0
CUST105417,24-02-2024,referral,west,0,0.5282,1,0
CUST105418,13-01-2024,organic_search,north,0,0.011,1,0
CUST105419,14-07-2024,email,south,0,1.5746,4,0
CUST105420,15-03-2024,email,south,0,0.525,1,0
CUST105421,28-01-2024,organic_search,central,0,1.1106,3,0
CUST105422,09-12-2024,organic_search,north,1,0.111,1,0
CUST105423,29-01-2024,referral,east,0,2.2161,6,0
CUST105424,12-04-2024,organic_search,west,0,0.5721,1,0
CUST105425,16-05-2024,email,west,0,2.5219,7,0
CUST105426,23-03-2024,organic_search,south,1,1.2276,3,0
CUST105427,26-05-2024,organic_search,north,0,0.777,2,0
CUST105428,15-12-2024,paid_search,east,0,0.8656,2,0
CUST105429,08-05-2024,organic_search,west,0,2.4072,7,0
CUST105430,15-03-2024,social,north,0,1.6093,4,0
CUST105431,01-02-2024,social,east,0,0.5413,1,0
CUST105432,19-12-2024,organic_search,south,0,3.1025,9,1
CUST105433,31-05-2024,organic_search,central,0,0.3128,1,0
CUST105434,14-04-2024,paid_search,west,0,0.4702,1,0
CUST105435,04-10-2024,organic_search,west,0,1.3852,4,0
CUST105436,17-01-2024,email,east,0,0.2651,1,0
CUST105437,02-07-2024,paid_search,central,0,0.7244,2,0
CUST105438,19-08-2024,organic_search,north,0,1.3049,3,0
CUST105439,22-02-2024,paid_search,south,0,1.0327,3,0
CUST105440,11-11-2024,organic_search,north,0,0.1689,1,0
CUST105441,11-12-2024,organic_search,east,0,0.9933,2,0
CUST105442,13-01-2025,organic_search,west,0,5.1018,15,0
CUST105443,14-10-2024,email,west,1,0.8161,2,0
CUST105444,24-04-2024,email,north,0,1.749,5,0
CUST105445,15-01-2025,email,south,0,0.2032,1,0
CUST105446,27-11-2024,organic_search,east,0,1.3926,4,0
CUST105447,14-10-2024,organic_search,south,0,1.431,4,0
CUST105448,18-07-2024,paid_search,east,0,1.2825,3,0
CUST105449,01-05-2024,social,south,0,0.7052,2,0
CUST105450,18-09-2024,referral,north,0,0.5034,1,0
CUST105451,22-12-2024,organic_search,central,0,0.502,1,0
CUST105452,27-05-2024,organic_search,east,0,1.3235,3,0
CUST105453,20-12-2024,social,north,0,0.6889,2,0
CUST105454,06-12-2024,email,west,0,0.4131,1,0
CUST105455,25-01-2024,email,west,0,0.9821,2,0
CUST105456,14-07-2024,social,south,0,1.8141,5,0
CUST105457,17-07-2024,referral,west,0,0.0635,1,0
CUST105458,01-08-2024,paid_search,central,1,3.5805,10,0
CUST105459,16-12-2024,email,east,1,0.1016,1,0
CUST105460,09-06-2024,referral,south,0,0.7169,2,0
CUST105461,09-10-2024,email,east,0,0.8215,2,0
CUST105462,28-01-2024,organic_search,east,0,0.8925,2,0
CUST105463,07-01-2024,organic_search,north,0,2.4721,7,0
CUST105464,15-01-2025,paid_search,west,0,0.6377,1,0
CUST105465,08-05-2024,paid_search,east,0,0.9267,2,0
CUST105466,13-04-2024,email,central,0,1.2434,3,0
CUST105467,13-11-2024,organic_search,central,1,1.0889,3,0
CUST105468,14-08-2024,organic_search,west,0,19.7593,59,1
CUST105469,25-04-2024,email,west,0,3.4952,10,0
CUST105470,20-11-2024,organic_search,south,0,0.3117,1,0
CUST105471,26-12-2024,organic_search,south,0,0.0619,1,0
CUST105472,29-12-2024,paid_search,south,0,1.321,3,0
CUST105473,27-11-2024,social,west,0,0.9604,2,0
CUST105474,07-07-2024,organic_search,east,0,3.5976,10,0
CUST105475,28-10-2024,email,north,0,1.2454,3,0
CUST105476,06-10-2024,paid_search,south,0,2.7055,8,0
CUST105477,13-01-2025,email,north,0,4.777,14,1
CUST105478,04-11-2024,paid_search,central,0,3.3562,10,0
CUST105479,10-04-2024,organic_search,west,0,0.1629,1,0
CUST105480,06-01-2025,organic_search,central,0,1.3078,3,0
CUST105481,09-04-2024,organic_search,south,0,0.3833,1,0
CUST105482,30-05-2024,paid_search,east,0,0.7111,2,0
CUST105483,17-08-2024,organic_search,south,0,0.1306,1,0
CUST105484,31-03-2024,paid_search,north,0,0.3591,1,0
CUST105485,15-12-2024,social,south,1,0.3679,1,0
CUST105486,08-02-2024,organic_search,east,0,0.0246,1,0
CUST105487,05-04-2024,organic_search,east,0,0.4372,1,0
CUST105488,29-03-2024,email,west,0,0.1235,1,0
CUST105489,11-01-2025,email,west,1,0.5616,1,0
CUST105490,20-09-2024,organic_search,east,0,0.2188,1,0
CUST105491,02-03-2024,organic_search,east,0,1.7266,5,0
CUST105492,12-07-2024,referral,north,0,0.084,1,0
CUST105493,21-01-2024,organic_search,south,0,2.0074,6,0
CUST105494,07-08-2024,referral,west,0,0.8688,2,0
CUST105495,22-05-2024,organic_search,north,0,0.6137,1,0
CUST105496,11-10-2024,email,south,0,0.7979,2,0
CUST105497,15-05-2024,organic_search,west,1,2.8307,8,0
CUST105498,07-03-2024,email,north,0,0.1365,1,0
CUST105499,23-03-2024,organic_search,central,0,1.4519,4,0
CUST105500,26-10-2024,social,central,0,2.6299,7,0
CUST105501,10-05-2024,organic_search,west,0,2.9971,8,0
CUST105502,03-01-2024,organic_search,north,0,1.1108,3,0
CUST105503,18-06-2024,email,south,0,0.5282,1,0
CUST105504,26-08-2024,paid_search,south,0,0.6508,1,0
CUST105505,29-12-2024,email,north,0,1.0699,3,0
CUST105506,20-03-2024,paid_search,central,0,1.732,5,0
CUST105507,21-01-2024,email,north,0,0.4693,1,0
CUST105508,19-03-2024,paid_search,central,0,2.4863,7,0
CUST105509,14-06-2024,referral,central,0,0.392,1,0
CUST105510,01-11-2024,referral,south,0,0.7569,2,0
CUST105511,27-01-2024,organic_search,west,1,3.2535,9,0
CUST105512,16-11-2024,email,east,1,2.7838,8,0
CUST105513,11-11-2024,email,north,0,1.1899,3,0
CUST105514,04-12-2024,organic_search,central,0,0.3924,1,0
CUST105515,03-06-2024,social,north,0,0.2472,1,0
CUST105516,08-09-2024,organic_search,west,0,0.0835,1,0
CUST105517,20-10-2024,email,west,0,7.3995,22,1
CUST105518,08-10-2024,organic_search,east,0,4.2004,12,1
CUST105519,02-07-2024,organic_search,east,0,0.8493,2,0
CUST105520,07-02-2024,paid_search,central,0,0.6394,1,0
CUST105521,28-12-2024,social,east,0,0.6596,1,0
CUST105522,11-06-2024,email,central,0,0.8469,2,0
CUST105523,26-09-2024,referral,south,0,2.4565,7,0
CUST105524,22-04-2024,paid_search,central,0,0.0298,1,0
CUST105525,04-04-2024,organic_search,east,0,9.7059,29,1
CUST105526,23-09-2024,social,north,0,0.4951,1,0
CUST105527,04-02-2024,social,east,0,1.3662,4,0
CUST105528,15-09-2024,paid_search,west,0,2.9667,8,0
CUST105529,22-03-2024,organic_search,east,0,0.3657,1,0
CUST105530,31-07-2024,paid_search,south,0,0.0938,1,0
CUST105531,05-10-2024,organic_search,central,0,0.2644,1,0
CUST105532,01-10-2024,email,west,0,0.2511,1,0
CUST105533,25-07-2024,paid_search,central,0,1.3542,4,0
CUST105534,17-02-2024,email,central,0,0.0639,1,0
CUST105535,27-06-2024,paid_search,east,0,0.0523,1,0
CUST105536,23-04-2024,organic_search,north,0,1.1829,3,0
CUST105537,19-04-2024,email,west,1,0.8136,2,0
CUST105538,05-12-2024,social,south,0,0.5409,1,0
CUST105539,18-06-2024,organic_search,south,0,0.8565,2,0
CUST105540,18-06-2024,social,north,0,1.329,3,0
CUST105541,03-07-2024,paid_search,north,0,0.1092,1,0
CUST105542,30-05-2024,email,east,1,4.835,14,1
CUST105543,21-04-2024,paid_search,south,0,1.7396,5,0
CUST105544,12-11-2024,social,west,0,0.4501,1,0
CUST105545,28-09-2024,organic_search,north,0,1.4398,4,0
CUST105546,31-08-2024,paid_search,north,0,1.867,5,0
CUST105547,14-10-2024,referral,north,0,1.72,5,0
CUST105548,28-11-2024,email,west,0,1.0508,3,0
CUST105549,05-01-2024,organic_search,south,0,1.2635,3,0
CUST105550,28-02-2024,organic_search,west,0,9.2978,27,1
CUST105551,08-12-2024,organic_search,west,0,1.3232,3,0
CUST105552,26-06-2024,social,east,1,0.6009,1,0
CUST105553,16-08-2024,email,north,0,0.1733,1,0
CUST105554,03-05-2024,social,south,0,0.3707,1,0
CUST105555,24-11-2024,paid_search,east,0,0.2322,1,0
CUST105556,10-11-2024,email,east,0,0.4485,1,0
CUST105557,14-11-2024,paid_search,central,0,0.672,2,0
CUST105558,04-05-2024,organic_search,north,0,3.1953,9,0
CUST105559,21-01-2024,social,south,0,3.2055,9,0
CUST105560,15-12-2024,referral,south,0,1.4679,4,0
CUST105561,13-06-2024,email,south,1,3.9191,11,1
CUST105562,14-07-2024,social,north,0,6.2225,18,1
CUST105563,28-02-2024,social,south,0,2.1651,6,0
CUST105564,16-07-2024,email,west,1,0.0828,1,0
CUST105565,11-05-2024,paid_search,west,0,0.5552,1,0
CUST105566,03-10-2024,organic_search,north,0,0.7638,2,0
CUST105567,05-01-2025,referral,south,0,0.1325,1,0
CUST105568,24-05-2024,email,central,0,1.6535,4,0
CUST105569,13-01-2024,organic_search,central,1,0.161,1,0
CUST105570,21-09-2024,paid_search,central,1,0.4834,1,0
CUST105571,10-07-2024,paid_search,west,0,0.0714,1,0
CUST105572,20-09-2024,organic_search,central,0,0.7436,2,0
CUST105573,17-09-2024,referral,south,0,0.9089,2,0
CUST105574,16-08-2024,paid_search,south,0,7.9722,23,1
CUST105575,06-09-2024,email,central,0,0.4147,1,0
CUST105576,23-01-2024,organic_search,east,0,0.8929,2,0
CUST105577,31-05-2024,paid_search,central,1,7.9489,23,0
CUST105578,29-11-2024,organic_search,east,1,1.4356,4,0
CUST105579,08-04-2024,email,north,0,0.359,1,0
CUST105580,13-06-2024,social,north,0,0.0701,1,0
CUST105581,20-09-2024,social,south,0,0.0383,1,0
CUST105582,12-02-2024,organic_search,west,0,1.4613,4,0
CUST105583,19-02-2024,organic_search,south,0,0.4868,1,0
CUST105584,26-03-2024,organic_search,south,0,0.1438,1,0
CUST105585,02-10-2024,organic_search,west,0,0.2039,1,0
CUST105586,30-09-2024,social,south,0,1.4531,4,0
CUST105587,04-01-2024,social,west,0,0.9135,2,0
CUST105588,16-11-2024,social,south,1,0.696,2,0
CUST105589,03-02-2024,paid_search,north,0,0.9755,2,0
CUST105590,17-04-2024,organic_search,east,0,0.1479,1,0
CUST105591,09-12-2024,organic_search,south,0,0.3843,1,0
CUST105592,18-11-2024,organic_search,east,0,0.4685,1,0
CUST105593,19-04-2024,email,central,1,2.2656,6,0
CUST105594,16-12-2024,social,south,0,1.9982,5,0
CUST105595,05-08-2024,organic_search,north,0,0.8709,2,0
CUST105596,23-02-2024,organic_search,west,0,1.3068,3,0
CUST105597,15-04-2024,email,north,0,1.6207,4,0
CUST105598,02-10-2024,social,east,0,0.3066,1,0
CUST105599,25-12-2024,social,west,0,0.2553,1,0
CUST105600,14-01-2025,paid_search,north,0,1.1647,3,0
CUST105601,10-08-2024,organic_search,north,0,0.4293,1,0
